publication_id,score,compound,capped,total_hits_reported
US-20220153842-A1,20.552206,Polatuzumab_vedotin,False,723
WO-2017021631-A1,20.499304,Polatuzumab_vedotin,False,723
FR-3039832-A1,20.499304,Polatuzumab_vedotin,False,723
EP-3331907-A1,20.499304,Polatuzumab_vedotin,False,723
HK-40042238-A,20.480808,Polatuzumab_vedotin,False,723
WO-2024187122-A2,20.349749,Polatuzumab_vedotin,False,723
MX-2023013363-A,20.171278,Polatuzumab_vedotin,False,723
US-11186650-B2,20.033611,Polatuzumab_vedotin,False,723
WO-2024233781-A1,19.941626,Polatuzumab_vedotin,False,723
WO-2024263974-A2,19.861406,Polatuzumab_vedotin,False,723
TW-I890657-B,19.82099,Polatuzumab_vedotin,False,723
US-20220177592-A1,19.81082,Polatuzumab_vedotin,False,723
NO-2020020-I1,19.752703,Polatuzumab_vedotin,False,723
NL-301056-I2,19.752703,Polatuzumab_vedotin,False,723
NL-301056-I1,19.752703,Polatuzumab_vedotin,False,723
WO-2025165975-A1,19.64687,Polatuzumab_vedotin,False,723
WO-2023220336-A1,19.435953,Polatuzumab_vedotin,False,723
CN-112040981-A,19.350677,Polatuzumab_vedotin,False,723
US-20220287986-A1,19.335777,Polatuzumab_vedotin,False,723
WO-2018009444-A1,19.170717,Polatuzumab_vedotin,False,723
US-20190225607-A1,19.170717,Polatuzumab_vedotin,False,723
EP-3481397-A1,19.170717,Polatuzumab_vedotin,False,723
TW-202408584-A,19.115746,Polatuzumab_vedotin,False,723
ID-2021PID06169-A,19.07366,Polatuzumab_vedotin,False,723
MX-2024008832-A,18.634655,Polatuzumab_vedotin,False,723
WO-2025184499-A1,18.603176,Polatuzumab_vedotin,False,723
US-20170056504-A1,18.589493,Polatuzumab_vedotin,False,723
HK-40120409-A,18.540312,Polatuzumab_vedotin,False,723
US-20240325559-A1,18.527308,Polatuzumab_vedotin,False,723
WO-2022187289-A1,18.497889,Polatuzumab_vedotin,False,723
EP-4301862-A1,18.497889,Polatuzumab_vedotin,False,723
AU-2022229358-A1,18.497889,Polatuzumab_vedotin,False,723
ID-P202307948-A,18.430504,Polatuzumab_vedotin,False,723
AU-2018287514-B2,18.41185,Polatuzumab_vedotin,False,723
JP-7585177-B2,18.273582,Polatuzumab_vedotin,False,723
AU-2024211003-A1,18.228838,Polatuzumab_vedotin,False,723
US-20220333073-A1,18.185308,Polatuzumab_vedotin,False,723
IL-308417-A,18.141598,Polatuzumab_vedotin,False,723
CA-3212366-A1,18.12711,Polatuzumab_vedotin,False,723
AU-2021392032-A1,18.071056,Polatuzumab_vedotin,False,723
WO-2018234872-A1,18.049862,Polatuzumab_vedotin,False,723
