family_id,leader_id,compound,title,family_countries,has_ES
74494891,AU-2021213421-B2,Enfortumab_vedotin,Treatment of cancer,AU;CA;CN;DK;EP;ES;JP;US;WO,True
-1,HK-40096569-A,Enfortumab_vedotin,USE OF AN ANTI-PD-1 ANTIBODY IN THE MANUFACTURE OF A MEDICAMENT FOR TREATING UROTHELIAL CARCINOMA,CN;EP;HK;US;WO,False
94028849,CN-119236097-A,Enfortumab_vedotin,糖化学修饰的工程化抗体偶联药物在制备HER2阳性的癌症治疗产品中的用途,CN,False
88689327,CA-3158870-A1,Enfortumab_vedotin,PROTEIN-RELEASE SYSTEM FOR SUSTAINED RELEASE OF PROTEINS,CA,False
79023909,US-20210398607-A1,Enfortumab_vedotin,METHODS FOR DESIGNING ANTIBODY SMALL-MOLECULE CONJUGATES,US,False
80777582,IL-301163-A,Enfortumab_vedotin,METHODS FOR TREATING CANCERS WITH ANTIBODY DRUG CONJUGATES (ADC) THAT BIND TO 191P4D12 PROTEINS,AU;CA;CN;EP;HK;ID;IL;JP;KR;MX;MY;PH;TW;US;WO,False
93936388,WO-2024263795-A2,Enfortumab_vedotin,COMBINATION TREATMENT TO PREVENT OR MINIMIZE CHEMOTHERAPY-INDUCED PERIPHERAL NEUROPATHY,WO,False
97064613,WO-2025194100-A1,Enfortumab_vedotin,HUMANIZED SSTR2 MONOCLONAL ANTIBODY AND METHODS OF USE THEREOF,WO,False
58053261,US-20170035886-A1,Enfortumab_vedotin,"AMPHIPHILIC DERIVATIVES OF TRIAZAMACROCYCLIC COMPOUNDS, PRODUCTS AND COMPOSITIONS INCLUDING SAME, AND SYNTHESIS METHODS AND USES THEREOF",US,False
72520091,US-20230399671-A1,Enfortumab_vedotin,"BETA-1,4 GALACTOSYLATION OF PROTEINS",CN;EP;GB;US;WO,False
89068489,WO-2025074343-A2,Enfortumab_vedotin,PRODRUGS OF HUMAN DIHYDROOROTATE DEHYDROGENASE (hDHODH) INHIBITORS,AU;CA;CN;EP;IL;KR;WO,False
96216250,WO-2025137772-A9,Enfortumab_vedotin,DNA DOUBLE-STRAND BREAK-CAPTURING NUCLEAR ENVELOPE TUBULES DRIVE DNA REPAIR,CA;WO,False
84322802,WO-2022253188-A1,Enfortumab_vedotin,NITROGEN-CONTAINING FUSED HETEROAROMATIC BICYCLIC COMPOUNDS AS USP1 INHIBITORS AND THE USE THEREOF,CN;WO,False
86576558,CN-116212026-A,Enfortumab_vedotin,巨噬细胞封闭剂在制备ADC药物副反应治疗或预防产品中的用途,CN,False
87571394,EP-4506015-A1,Enfortumab_vedotin,COMBINATION OF A MPS1 INHIBITOR AND AN ANTIBODY DRUG CONJUGATE,EP;WO,False
92936067,US-12447107-B2,Enfortumab_vedotin,Pharmaceutical container with pH protective layer deposited by atomic layer deposition,US,False
93060236,WO-2024216238-A2,Enfortumab_vedotin,USE OF BETA-CATENIN ANTAGONIST AND IMMUNOMODULATOR,CA;EP;WO,False
96138008,WO-2025137394-A1,Enfortumab_vedotin,USING EXTRACELLULAR VESICLES TO ASSESS TREATMENT EFFICACY OF ANTIBODY-DRUG CONJUGATE (ADC) THERAPIES,WO,False
96097000,US-20250205351-A1,Enfortumab_vedotin,USE OF AN ANTIBODY-DRUG CONJUGATE IN INHIBITING THE GROWTH OF NON-EGFR-EXPRESSING TUMORS,US,False
89473807,WO-2025146488-A1,Enfortumab_vedotin,ANTI-HGDF-15 ANTIBODY FOR USE IN THE TREATMENT OF CANCER IN A PATIENT IN COMBINATION WITH A CANCER ANTIGEN-TARGETED DRUG CONJUGATE THAT INDUCES CANCER CELL STRESS,AU;CN;IL;KR;WO,False
93335401,US-20250135019-A1,Enfortumab_vedotin,COMBINATION THERAPIES FOR TREATING CANCERS,AU;CA;CN;EP;KR;TW;US;WO,False
93211864,US-20250114354-A1,Enfortumab_vedotin,COMBINATION TREATMENT REGIMENS - SMARCA2 DEGRADER WITH PD-1 INHIBITORS,US;WO,False
86397713,WO-2023091608-A2,Enfortumab_vedotin,METHODS FOR TREATING ANTI-CANCER DRUG-RELATED SKIN RASHES USING BENRALIZUMAB,WO,False
76222124,US-20230071019-A1,Enfortumab_vedotin,COMPOSITIONS AND METHODS FOR REDUCING OFF-TARGET TOXICITY OF ANTIBODY DRUG CONJUGATES,EP;US;WO,False
