family_id,leader_id,compound,title,family_countries,has_ES
40259892,EP-2167103-B1,Cytarabine,SELF-ASSEMBLING AMPHIPHILIC POLYMERS AS ANTICANCER AGENTS,AP;AU;BR;CA;CN;EA;EP;HK;IL;IN;JP;KR;MX;MY;NZ;US;VN;WO,False
92756042,WO-2024192288-A2,Cytarabine,BIODEGRADABLE DENDRITIC PARTICLES FOR SUSTAINED DRUG RELEASE,EP;US;WO,False
67687355,WO-2019165366-A1,Cytarabine,DRUG EFFICACY EVALUATIONS,WO,False
40985673,US-8519136-B2,Cytarabine,Aminopyridine derivatives having aurora a selective inhibitory action,AU;CA;EP;ES;JP;US;WO,True
60325649,US-20220017538-A1,Cytarabine,THIOESTER PRODRUGS OF MACROCYCLES AS INHIBITORS OF HISTONE DEACETYLASES,CA;CN;HK;IL;JP;TW;US;WO,False
51357791,EP-3632469-B1,Cytarabine,CYP2J2 ANTAGONISTS IN THE TREATMENT OF PAIN,CA;CN;EP;ES;JP;KR;US;WO,True
39246752,EP-2805945-A1,Cytarabine,Amide substituted indazoles as poly(ADP-ribose)polymerase (PARP) inhibitors,AR;AT;AU;BR;CA;CL;CN;CO;CR;CY;DE;DK;DO;EA;EC;EP;ES;GB;GC;GE;GT;HK;HN;HR;HU;ID;IL;JP;KR;LT;LU;MA;ME;MO;MX;MY;NL;NO;NZ;PE;PL;PT;RS;SI;SV;TN;TW;UA;US;VN;WO;ZA,True
71787033,US-20240132567-A1,Cytarabine,METHODS OF TREATING CANCER,AU;BR;CA;CL;CN;CO;EP;HK;ID;IL;IN;JP;KR;MA;MX;MY;RU;SG;US;WO;ZA,False
64394886,SG-11202103691S-A,Cytarabine,TARGET FOR ANTI-CANCER THERAPY,CN;EP;GB;JP;SG;US;WO,False
95743348,WO-2025106552-A1,Cytarabine,METHODS AND COMPOSITIONS FOR TREATMENT OF LEUKEMIA,WO,False
65362567,WO-2019036043-A2,Cytarabine,A METHOD TO GENERATE A COCKTAIL OF PERSONALIZED CANCER VACCINES FROM TUMOR-DERIVED GENETIC ALTERATIONS FOR THE TREATMENT OF CANCER,WO,False
75382459,WO-2021072349-A1,Cytarabine,SYNERGISTIC COMBINATION OF CHEMOTHERAPY AND PEPTIDE FOR TREATING CANCER,US;WO,False
27255828,EP-1313762-B1,Cytarabine,SUPPRESSOR GENE,AT;AU;CA;CN;CY;DE;DK;EP;ES;HK;JP;PT;US;WO,True
38828684,US-20100021420-A1,Cytarabine,COMBINATIONS OF PYRAZOLE DERIVATIVES FOR THE INHIBITION OF CDKS AND GSK&apos;S,EP;GB;JP;US;WO,False
78467750,WO-2021223398-A1,Cytarabine,CRYSTAL FORM FOR TREATING LIVER DISEASE AND USE THEREOF,AU;WO;ZA,False
25348415,EP-1393750-A2,Cytarabine,Conjugates for treating an immune disease,AT;AU;CA;DE;DK;EP;ES;HK;IL;JP;PT;US;WO,True
62025902,AU-2018242612-A1,Cytarabine,Dose and regimen for an HDM2-p53 interaction inhibitor in hematological tumors,AU;CA;CN;EP;ES;HK;IL;JP;KR;MX;RU;TW;US;WO,True
24781498,WO-2002065981-A2,Cytarabine,CHEMOTHERAPEUTIC COMPOSITION USING CALCIUM PHOSPHATE PASTE,AU;WO,False
46304573,US-8013128-B2,Cytarabine,Antibodies and related molecules that bind to PSCA proteins,US,False
50513470,US-20220184111-A1,Cytarabine,METHODS FOR MODULATING CHEMOTHERAPEUTIC CYTOTOXICITY,AU;CA;EP;US;WO,False
86902538,EP-4454646-A1,Cytarabine,"COMBINATION THERAPY INVOLVING RADIOTHERAPY AND HYPOXIA-RESPONSIVE PRODRUG OF ANTICANCER DRUG, AND NOVEL HYPOXIA-RESPONSIVE PRODRUG",CA;CN;EP;IN;JP;US;WO,False
35782284,CA-2570570-A1,Cytarabine,"COMPOSITIONS AND METHODS FOR THE CO-DELIVERY OF ANTI-CANCER DRUGS, ANTI-ANGIOGENIC DRUGS, AND A POLYSACCHARIDE",BR;CA;CN;EP;JP;WO,False
48430147,WO-2013074794-A1,Cytarabine,LATENT HUMAN IMMUNODEFICIENCY VIRUS REACTIVATION,US;WO,False
56366748,US-20160199399-A1,Cytarabine,METHODS FOR PREDICTING DRUG RESPONSIVENESS IN CANCER PATIENTS,US,False
48799821,US-20140221442-A1,Cytarabine,USE OF DIANHYDROGALACTITOL AND ANALOGS AND DERIVATIVES THEREOF TO TREAT GLIOBLASTOMA MULTIFORME,US,False
83848664,US-20240238282-A1,Cytarabine,METHODS OF TREATING CANCER AND ISCHEMIA DISEASES BY INHIBITION AND INTERVENTION OF ATR PROLYL ISOMERIZATION,US;WO,False
82740640,US-20230391824-A1,Cytarabine,"RATIONALE, DESIGN, SYNTHESIS AND VALIDATION OF A SMALL MOLECULE ANTICANCER AGENT",CA;EP;US;WO,False
44305136,EP-2514483-A1,Cytarabine,"ADJUVANT IMMUNOTHERAPY FOR THE PREVENTIVE, CURATIVE OR PALLIATIVE TREATMENT OF CHRONIC SYSTEMIC DISEASES SUCH AS CANCER, OF CLINICAL MANIFESTATIONS ASSOCIATED WITH THESE DISEASES, SUCH AS CACHEXIA, AND REMEDYING ADVERSE EFFECTS OF DRUGS AND TREATMENTS, SUCH AS IMMUNODEPRESSION, NEUTROPENIA AND LYMPHOCYTOPENIA, COMPRISING THE ASSOCIATION OR COMBINATION OF A SPECIALLY SELECTED BIOLOGICAL RESPONSE MODIFIER AND OTHER ANTINEOPLASTIC COMPOUNDS AND/OR OTHER TREATMENTS",BR;EP;US;WO,False
57942495,CA-2991868-A1,Cytarabine,MOTILE SPERM DOMAIN CONTAINING PROTEIN 2 AND CANCER,AU;CA;CN;EP;ES;HK;IL;JP;NZ;US;WO,True
93936415,WO-2024263889-A2,Cytarabine,COMBINATION THERAPY INVOLVING MACROCYCLIC INDAZOLE COMPOUNDS,AR;AU;CA;CN;EP;IL;IN;JP;KR;MX;TW;WO,False
40454684,US-20150071853-A1,Cytarabine,"NUCLEOTIDE AND PROTEIN SEQUENCES OF AN ANTIBODY DIRECTED AGAINST AN EPITOPE COMMON TO HUMAN ACIDIC AND BASIC FERRITINS, MONOCLONAL ANTIBODIES OR ANTIBODY-LIKE MOLECULES COMPRISING THESE SEQUENCES AND USE THEREOF",US,False
44872597,US-20130244963-A1,Cytarabine,"COMBINATION THERAPY WITH 4-(3-(2H-1,2,3-TRIAZOL-2-YL)PHENYLAMINO)-2-((1R,2S)-2-AMINOCYCLOHEXYLAMINO)PYRIMIDINE-5-CARBOXAMIDE",US;WO,False
4160148,US-20020146462-A1,Cytarabine,Anti-tumor therapies comprising a combination of a cartilage extract and an anti-neoplastic agent providing high efficacy and low toxic side effects,AT;AU;BR;CA;CN;DE;DK;EP;ES;HK;IL;JP;KR;MX;NO;NZ;PT;RU;US;WO,True
75916737,KR-102334899-B1,Cytarabine,PEPTIDES FNIN2 INHIBITING CANCER CELL PROLIFERATION AND USES THEREOF,KR,False
59366053,EP-3485876-B1,Cytarabine,ORAL PHARMACEUTICAL COMPOSITION AND METHOD FOR PRODUCING PARTICULATE FORMULATION COMPRISING COMPOSITION,EP;IN;JP;US;WO,False
36169045,AU-2006201129-A1,Cytarabine,Novel administration of thrombopoietin,AU;CA;EP;JP;WO,False
40086407,WO-2010000793-A1,Cytarabine,FERROCENE DERIVATIVES HAVING ANTINEOPLASTIC ACTIVITY,EP;ES;FR;US;WO,True
39636645,EP-2567937-A1,Cytarabine,Biommetic hadroxyapatite composite materials and methods for the preparation thereof,AU;CA;EP;US;WO,False
40229514,AU-2008274956-A1,Cytarabine,Inhibitors of Akt/PKB with anti-tumor activity,AU;BR;CA;CN;EP;IN;JP;KR;MX;US;WO,False
55747501,US-12220464-B2,Cytarabine,"Specific conjugation linkers, specific immunoconjugates thereof, methods of making and uses such conjugates thereof",AU;CA;EP;HK;IN;MY;NZ;PH;SG;US;WO;ZA,False
73046797,AU-2023251416-B2,Cytarabine,Phenylaminopyrimidine amide autophagy inhibitors and methods of use thereof,AU;BR;CA;CL;CN;CO;DK;EA;EP;ES;FI;HK;HR;HU;ID;IL;IN;JP;KR;LT;MA;MO;MX;MY;PE;PH;PL;PT;RS;SG;SI;SM;TW;US;WO,True
43411387,US-20230149500-A1,Cytarabine,SMAC MIMETIC,AP;AR;AU;BR;CA;CL;CN;CO;DK;EA;EC;EP;ES;HK;HU;IL;IN;JP;KR;MX;MY;NZ;OA;PE;SG;TW;UA;US;WO;ZA,True
33551919,US-20050042225-A1,Cytarabine,Compositions and methods for restoring sensitivity of tumor cells to antitumor therapy and inducing apoptosis,CA;EP;HK;JP;KR;US;WO,False
66625238,EP-3810147-A1,Cytarabine,NOVEL DNA POLYMERASE GAMMA INHIBITOR AND USES THEREOF,EP;US;WO,False
44902073,EP-3159331-A1,Cytarabine,TETRAZOLONES AS INHIBITORS OF FATTY ACID SYNTHASE,CA;EP;HK;TW;US;WO,False
41226391,CA-2723944-A1,Cytarabine,ANTI-CANCER COMBINATION THERAPY,AU;CA;EP;JP;US;WO,False
50341913,US-9872919-B2,Cytarabine,Prodrugs for selective anticancer therapy,US;WO,False
34910973,US-20210046147-A1,Cytarabine,COMBINATORIAL THERAPIES FOR THE TREATMENT OF NEOPLASIAS USING THE OPIOID GROWTH FACTOR RECEPTOR,AU;CA;EP;JP;US;WO,False
49552383,US-20150290235-A1,Cytarabine,USE OF SMALL MOLECULE INHIBITORS/ACTIVATORS IN COMBINATION WITH (DEOXY)NUCLEOSIDE OR (DEOXY)NUCLEOTIDE ANALOGS FOR TREATMENT OF CANCER AND HEMATOLOGICAL MALIGNANCIES OR VIRAL INFECTIONS,EP;US;WO,False
26669546,US-20010047015-A1,Cytarabine,Pharmaceutical composition for inhibiting the growth of cancers,AR;AU;BR;CA;CN;CZ;EP;HK;HU;IL;JP;KR;MX;NO;PL;RU;SK;TR;US;VN;WO,False
77365957,US-11933783-B2,Cytarabine,Liquid biopsy yield enhancement,AU;CA;EP;JP;US;WO,False
32071253,EP-1947113-B1,Cytarabine,P53 BINDING POLYPEPTIDE,AT;AU;CA;CN;DE;EP;HK;JP;US;WO,False
77670974,AU-2021236302-A1,Cytarabine,Novel anti-LILRB4 antibodies and derivative products,AU;BR;CA;CN;EP;HK;IN;JP;KR;US;WO,False
62108996,WO-2018085877-A1,Cytarabine,A METHOD OF TREATMENT,AU;US;WO,False
52784962,EP-2930248-B1,Cytarabine,METHOD FOR PREDICTING SENSITIVITY OF OSTEOSARCOMA PATIENT TO ANTICANCER AGENT,EP;JP,False
32981714,EP-1656124-A1,Cytarabine,METHODS AND COMPOSITIONS FOR THE TREATMENT OF CANCER,AU;EP;WO,False
78270188,US-20230173295-A1,Cytarabine,"Systems, Devices, and Methods for Gamma Entrainment using Sensory Stimuli to Alleviate Cognitive Deficits and/or Neuroinflammation Induced by Chemotherapy Agents",US;WO,False
65896235,US-20190099424-A1,Cytarabine,"Pharmaceutical Composition for Decreasing The Side Effects of Pancreatic Cancer Drug, and Manufacturing Method and Uses Thereof",US,False
69718615,CA-3054640-A1,Cytarabine,PROGNOSIS AND TREATMENT OF RELAPSING LEUKEMIA,CA;US,False
74211326,AU-2020315388-A1,Cytarabine,Methods useful in treating cancers harboring a KRAS or HRAS mutation or amplification,AU;CA;CN;EP;JP;US;WO,False
33545335,WO-2004112730-A2,Cytarabine,METHOD AND COMPOSITIONS FOR TREATING TUMORS,WO,False
46256670,US-6316522-B1,Cytarabine,Bioresorbable hydrogel compositions for implantable prostheses,US,False
62491409,US-20200055909-A1,Cytarabine,CHIMERIC CHLOROTOXIN RECEPTORS,AU;CA;CN;EP;HK;IL;JP;KR;US;WO,False
40577735,HK-1149034-A1,Cytarabine,IMMUNOCONJUGATES TARGETING CD138 AND USES THEREOF,AR;AU;BR;CA;CN;DK;EP;ES;HK;HR;HU;IL;IN;JP;KR;MX;PL;PT;RU;SI;TW;US;WO;ZA,True
45493809,EP-2598531-B1,Cytarabine,METHODS AND COMPOSITIONS FOR LIVER CANCER THERAPY,AR;AU;BR;CA;CN;EA;EP;ES;JP;KR;NZ;PL;SG;US;WO;ZA,True
71075883,US-20220098262-A1,Cytarabine,ANTIBODY-TUMOR NECROSIS FACTOR alpha FUSION PROTEIN AND ITS PREPARATION AND APPLICATIONS,CN;US;WO,False
51581450,CA-2906198-A1,Cytarabine,ANTISENSE OLIGONUCLEOTIDES FOR TREATMENT OF CANCER STEM CELLS,BR;CA;CL;CN;DK;EP;ES;HK;HU;JP;MX;PL;US;WO,True
63713964,WO-2020053627-A1,Cytarabine,TARGETED SINGLE DOMAIN ANTIBODIES WITH CATALYTIC ACTIVITY (T-CAN),WO,False
46172472,WO-2012074842-A2,Cytarabine,COMPOSITIONS AND METHODS FOR TREATING NEOPLASIA,WO,False
53797129,US-20170281767-A1,Cytarabine,COMBINATION THERAPY FOR INDUCING IMMUNE RESPONSE TO DISEASE,US,False
51020000,US-20150352144-A1,Cytarabine,USE OF ALGINATE COMPOSITIONS IN PREVENTING OR REDUCING LIVER DAMAGE CAUSED BY A HEPATOTOXIC AGENT,EP;IL;US;WO,False
40432105,US-20090068247-A1,Cytarabine,BIOCOMPATIBLE DEVICES COATED WITH A TRIBONECTIN AND METHODS FOR THEIR PRODUCTION,US,False
63671917,US-10568880-B2,Cytarabine,Glucocorticoid receptor modulators to treat cervical cancer,AU;CA;CN;DK;EP;ES;FI;HK;IL;IN;JP;KR;MX;NZ;PH;PL;PT;RU;SG;UA;US;WO;ZA,True
93664422,EP-4644531-A1,Cytarabine,PROBIOTIC COMPOSITION FOR PREVENTING AND TREATING ANTI-TUMOR TREATMENT-RELATED DIARRHEA AND USE THEREOF,CN;EP;JP;KR;US;WO,False
54009360,EP-3111931-B1,Cytarabine,PHARMACEUTICAL COMPOSITION FOR CANCER TREATMENT CONTAINING GOSSYPOL AND PHENFORMIN AS ACTIVE INGREDIENTS,CN;DK;EP;ES;HK;IN;JP;KR;US;WO,True
47351354,EP-2928465-B1,Cytarabine,USE OF MALEIMIDE DERIVATIVES FOR PREVENTING AND TREATING CANCER,CA;EP;ES;JP;US;WO,True
44227153,CA-2786255-A1,Cytarabine,"FORMULATIONS FROM NATURAL PRODUCTS, TURMERIC, AND ASPIRIN",CA;WO,False
56075036,WO-2016086118-A1,Cytarabine,GLYCEROL-BASED POLYCARBONATES,US;WO,False
65012059,CA-3084905-A1,Cytarabine,COMPOSITION AND METHOD FOR TREATING PERIPHERAL T-CELL LYMPHOMA AND CUTANEOUS T-CELL LYMPHOMA,AU;BR;CA;CL;CN;CO;EA;EP;HK;IL;IN;JP;KR;MX;SG;US;WO,False
53274162,WO-2015085171-A1,Cytarabine,ROLE OF MCP-1 IN RELAPSE OF ACUTE MYELOID LEUKEMIA AFTER HEMATOPOIETIC STEM CELL TRANSPLANTATION,WO,False
70728635,US-11123437-B2,Cytarabine,Selective CXCR4 binding peptide conjugate and methods for making and using the same,CN;EP;JP;US;WO,False
37605185,EP-1948600-B1,Cytarabine,LIVER TARGETED CONJUGATES,EP;US;WO,False
25144634,AU-729099-B2,Cytarabine,"Kit for inhibiting the growth of cancers, comprising a chemotherapeutic agent and a benzimidazole, and optionally a potentiator",AR;AU;BR;CA;CN;CZ;EP;HK;HU;ID;IL;JP;KR;MX;NO;PL;RU;SK;TR;US;VN;WO;ZA,False
79554274,WO-2022015974-A2,Cytarabine,SUBSTITUTED 4-(3-AMINOPROP-1-YL)AMINOQUINOLINE ANALOGS AS MODULATORS OF MELANOMA-ASSOCIATED ANTIGEN 11 UBIQUITIN LIGASE,US;WO,False
65040412,WO-2019023263-A1,Cytarabine,METHODS AND COMPOSITIONS FOR TREATING TUMORS COMPRISING A BCR-ABL1 GENE FUSION,WO,False
47992780,US-9056133-B2,Cytarabine,Pharmaceutical kit and method for treating cancer,US,False
24622927,EP-0912535-B1,Cytarabine,CONJUGATES OF CIS-DOCOSAHEXAENOIC ACID AND PACLITAXEL,AT;AU;CA;DE;DK;EP;ES;HK;JP;US;WO,True
67805580,AU-2019227823-B2,Cytarabine,WEE1 kinase inhibitors and methods of treating cancer using the same,AU;CA;EP;JP;US;WO,False
35599927,US-20060014225-A1,Cytarabine,Vimentin directed diagnostics and therapeutics for multidrug resistant neoplastic disease,AU;CA;EP;JP;US;WO,False
74114801,WO-2021006822-A1,Cytarabine,PHARMACEUTICAL COMPOSITIONS HAVING SYNERGISTIC EFFECTS OF NATURAL EXTRACTS FOR CANCER TREATMENT UNDERGOING CHEMOTHERAPY,WO,False
62025497,US-11311537-B2,Cytarabine,Diagnosis and treatment of lymphoproliferative disorders with PARP inhibitors,EP;US;WO,False
80588060,US-11273172-B2,Cytarabine,Synergistic combination of oligonucleotides and chemotherapeutic for treating cancer,US,False
51351327,US-9657093-B2,Cytarabine,Methods for treating sepsis using chimeric and humanized anti-histone antibodies,CA;CN;EP;US;WO,False
44799061,US-20170312233-A1,Cytarabine,POTENTIATION OF ANTI-CANCER ACTIVITY THROUGH COMBINATION THERAPY WITH BER PATHWAY INHIBITORS,EP;ES;US;WO,True
49081602,WO-2013127268-A1,Cytarabine,AMIDO-BENZYL SULFONE AND SULFONAMIDE DERIVATIVES,WO,False
59416804,US-20190240348-A1,Cytarabine,PHARMACEUTICAL PRODRUGS AND METHODS OF THEIR PREPARATION AND USE,EP;US;WO,False
56978696,US-20180100859-A1,Cytarabine,SURROGATE FUNCTIONAL BIOMARKER FOR SOLID TUMOR CANCER,EP;US;WO,False
43356751,US-20120197060-A1,Cytarabine,RADIATION ENHANCED MACROMOLECULAR DELIVERY OF THERAPEUTIC AGENTS FOR CHEMOTHERAPY TECHNOLOGY,US;WO,False
39536706,HK-1137929-A1,Cytarabine,THERAPEUTICS FOR TREATING CANCER USING 3-BROMOPYRUVATE,EP;HK;US;WO,False
33418401,CA-2826735-A1,Cytarabine,METHODS FOR TREATING CANCER USING AN IMMUNOTOXIN,AU;CA;CN;DK;EP;ES;HK;HU;IL;JP;PL;PT;US;WO,True
82548528,AU-2022210179-A1,Cytarabine,"INTERFERON-BASED CANCER TREATMENT METHOD, AND PHARMACEUTICAL COMBINATION",AU;CA;CN;EP;HK;JP;KR;TW;US;WO;ZA,False
53479670,US-9890136-B2,Cytarabine,Selective HDAC6 inhibitors,CA;US;WO,False
94977314,US-20250090474-A1,Cytarabine,BIOMIMETIC INTRAOCULAR DRUG DELIVERY SYSTEM FOR TREATMENT OF RETINOBLASTOMA AND METHODS THEREOF,US,False
77612901,US-20240201168-A1,Cytarabine,COMPOSITION FOR DIAGNOSIS OR TREATMENT OF ANTICANCER DRUG RESISTANCE,CN;KR;US;WO,False
27309798,US-20020010210-A1,Cytarabine,PHARMACEUTICAL PREPARATION AND METHOD FOR TREATING CANCER,EP;JP;US,False
61837599,EP-3459567-B1,Cytarabine,TUMOR CELL-SPECIFIC RESPONSIVE SELF-ASSEMBLING DRUG NANOCONJUGATE,CN;EP;KR;US,False
24715919,EP-1345604-B1,Cytarabine,USE OF A ALPHA-HALOGEN-ACRYLOYL DISTAMYCIN DERIVATE FOR THE PREPARATION OF A MEDICAMENT FOR THE TREATMENT OF CANCER,AT;AU;BR;CA;CN;CZ;DE;EA;EE;EP;ES;HK;HU;IL;JP;KR;MX;MY;NO;PE;PL;SK;US;WO;ZA,True
53007207,US-20150125386-A1,Cytarabine,HUMANIZED ANTI-CEACAM5 ANTIBODY AND USES THEREOF,CA;EP;US;WO,False
64735459,WO-2018232502-A1,Cytarabine,TRANSFECTION REAGENTS FOR DELIVERY OF NUCLEIC ACIDS,CA;US;WO,False
48698536,CA-2862259-A1,Cytarabine,CINNAMIC ACID HYDROXYAMIDES AS INHIBITORS OF HISTONE DEACETYLASE 8,AU;CA;CN;EP;HK;JP;MX;US;WO,False
56879471,AU-2016229710-A1,Cytarabine,Cell therapeutic agent for cancer treatment and combination therapy with same,AU;BR;CA;CN;EP;ES;HK;IL;IN;JP;KR;NZ;SG;US;WO,True
49514841,WO-2013166110-A1,Cytarabine,TLR-AGONIST-CONJUGATED ANTIBODY RECRUITING MOLECULES (TLR_ARMS),US;WO,False
34102707,US-7662987-B2,Cytarabine,Methods for synthesis of acyloxyalkyl compounds,US;WO,False
92043006,WO-2025017212-A1,Cytarabine,UDP-GLUCOSE CERAMIDE GLUCOSYLTRANSFERASE SYNTHASE (UGCG) INHIBITORS IN THE TREATMENT OF CANCER,CA;EP;JP;WO,False
42005735,US-9844509-B2,Cytarabine,High throughput fabrication of nanoparticles,US;WO,False
61016897,US-20190151362-A1,Cytarabine,COMPOSITIONS AND METHODS OF CELLULAR IMMUNOTHERAPY,CN;EP;ES;HK;JP;KR;US;WO,True
36143103,US-20060079510-A1,Cytarabine,Use of PARP-1 inhibitors for protecting tumorcidal lymphocytes from apoptosis,US;WO,False
45470044,US-20170290915-A1,Cytarabine,METHODS FOR DELIVERING AN ANTI-CANCER AGENT TO A TUMOR,US;WO,False
28676385,US-20050222387-A1,Cytarabine,Smac-peptides as therapeutics against cancer and autoimmune diseases,AU;EP;JP;US;WO,False
53525121,US-10287294-B2,Cytarabine,Compounds for use in treating or preventing cancerous diseases,EP;US;WO,False
47505386,SG-182216-A1,Cytarabine,SELF-ASSEMBLING AMPHIPHILIC POLYMERS AS ANTICANCER AGENTS,SG,False
39589207,US-20120077834-A1,Cytarabine,Methods of Use of Cyclopamine Analogs,AR;AU;BR;CA;CL;CN;DK;EP;ES;GC;HK;ID;IL;IN;JO;JP;KR;MX;NO;NZ;PE;PL;PT;RU;SG;TW;UA;US;WO;ZA,True
77265311,WO-2022020281-A1,Cytarabine,"COMBINATION THERAPY WITH A MUTANT IDH1 INHIBITOR, A DEOXYADENOSINE ANALOG, AND A PLATINUM AGENT",CA;CN;EP;HK;JP;US;WO,False
47021790,US-9132131-B2,Cytarabine,Use of adenosine A3 receptor agonists for treatment of neuropathic pain,US;WO,False
50931175,US-20140170241-A1,Cytarabine,COILED COIL HELIX CRISTAE MORPHOLOGY 1 (CHCM1) TUMOR MARKER AND CANCER THERAPEUTIC TARGET,US,False
36637122,US-20100068203-A1,Cytarabine,17-Oxymacbecin Derivatives and Their Use in the Treatment of Cancer and/or B-Cell Malignancies,AU;BR;CA;CN;EP;GB;IN;JP;KR;MX;US;WO,False
53057842,IL-288674-B2,Cytarabine,"7-benzyl-4-(2-methylbenzyl)-2,4,6,7,8,9-hexahydroimidazo[1,2-a]pyrido[3,4-e]pyrimidin-5(1h)-one, salts thereof and methods of use",AU;BR;CA;CN;CY;DK;EA;EP;ES;HK;HR;HU;IL;IN;JP;KR;LT;ME;MO;MX;NZ;PL;PT;RS;SG;SI;SM;TR;US;WO,True
48986164,US-20160113957-A1,Cytarabine,HYDROPHOBICALLY MODIFIED ANTISENSE OLIGONUCLEOTIDES COMPRISING A TRIPLE ALKYL CHAIN,EP;ES;US;WO,True
38288484,US-20110091452-A1,Cytarabine,"4,5-Dihydromacbecin Derivatives and Their Use in the Treatment of Cancer or B-Cell Malignancies",US;WO,False
54554092,EP-3146978-B1,Cytarabine,INHIBITION OF CANCER STEM CELL PROLIFERATION,AU;CA;CN;EP;ES;IN;JP;KR;MX;RU;TW;US;WO,True
93060013,WO-2024215577-A1,Cytarabine,METHODS OF MODULATING THE EPITHELIAL-MESENCHYMAL TRANSITION,EP;WO,False
92532462,US-20250242040-A1,Cytarabine,"ALBUMIN CONJUGATE, PREPARATION METHOD THEREFOR AND USE THEREOF",CN;US;WO,False
48470210,EP-2782994-B1,Cytarabine,SMALL MOLECULE ENHANCER FOR DENDRITIC CELL CANCER VACCINES,AU;CA;CN;EP;HK;IL;JP;US;WO,False
47356888,EP-2738158-A1,Cytarabine,"METAL SALEN COMPLEX COMPOUND, LOCAL ANESTHETIC, AND ANTI-MALIGNANT TUMOR AGENT",CN;EP;IN;JP;RU;US;WO,False
88511241,AU-2023351704-A1,Cytarabine,COMPOSITIONS FOR THE TREATMENT AND PREVENTION OF CANCER,AU;EP;MX;US;WO,False
49578592,US-20140134172-A1,Cytarabine,ANTI-DLL4/VEGF DUAL VARIABLE DOMAIN IMMUNOGLOBULIN AND USES THEREOF,AR;AU;BR;CA;CL;CN;CR;DO;EC;EP;GC;GT;HK;ID;IL;IN;JP;KR;MX;MY;NZ;PE;PH;RU;SG;TW;UA;US;UY;VN;WO,False
37487994,US-20070066621-A1,Cytarabine,"Novel 4-cyano, 4-amino, and 4-aminomethyl derivatives of pyrazolo[1,5-a]pyridines, pyrazolo[1,5-c]pyrimidines and 2h-indazole compounds and 5-cyano, 5-amino, and 5-aminomethyl derivatives of imidazo[1,2-a]pyridines, and imidazo[1,5-a]pyrazines as cyclin dependent kinase inhibitors",AT;CA;CN;DE;EP;ES;HK;JP;US;WO,True
54699930,WO-2015184383-A1,Cytarabine,ARYL-SUBSTITUTED IMIDAZOLES AND METHODS OF MAKING AND USING SAME,WO,False
10862304,US-6642240-B2,Cytarabine,Treating emesis in a mammal,AR;AT;AU;BR;CA;CN;CO;CY;CZ;DE;DK;EP;ES;GB;HK;HU;IL;IN;JP;KR;MX;MY;NO;NZ;PE;PL;PT;SI;TN;TR;TW;US;WO;ZA,True
38189037,US-20070122414-A1,Cytarabine,Surface marker-directed cancer therapeutics,US;WO,False
28041801,US-20030186965-A1,Cytarabine,C12-cyano epothilone derivatives,AU;US;WO,False
24229586,US-20010044457-A1,Cytarabine,Cancer Treatment,AU;US;WO,False
47529672,JP-2013023498-A,Cytarabine,MEDICAMENT AND NUTRITIONAL SUPPLEMENT COMPRISING EXTRACT OF TAIWANESE GREEN PROPOLIS,CN;JP;TW,False
42289326,AU-2015230806-A1,Cytarabine,METHODS OF TREATING PROLIFERATIVE DISEASES,AU;CA;CY;DK;EP;ES;FI;HR;HU;LT;LU;NL;NO;NZ;PL;PT;SI;SM;US;WO,True
52432311,US-20160166637-A1,Cytarabine,METHODS OF TREATING A CANCER THROUGH TARGETED DISRUPTION OF ALPHA CONNEXIN 43-ZONULA OCCLUDENS-1 (ZO-1) INTERACTION,US;WO,False
52684675,US-12383533-B2,Cytarabine,Antimitotic amides for the treatment of cancer and proliferative disorders,AU;BR;CA;CN;EP;ES;HK;IL;IN;JP;KR;MX;RU;SG;US;WO;ZA,True
61017736,EP-3400955-B1,Cytarabine,USE OF CRYPTONIN FOR TREATMENT OF CANCER,EP,False
22485908,AU-765625-B2,Cytarabine,Activation and protection of T-cells (CD4+ and CD8+) using an H2 receptor agonist and other T-cell activating agents,AU;CA;CN;EP;HK;IL;IN;JP;KR;TW;US;WO;ZA,False
87766773,US-20250170238-A1,Cytarabine,ANTI-ALARMIN BINDING MOLECULES AND TREATMENT OF PNEUMONITIS,EP;HK;US;WO,False
42782226,EP-2445506-B1,Cytarabine,"THE USE OF SPINOSYNS AND SPINOSYN COMPOSITIONS AGAINST DISEASES CAUSED BY PROTOZOANS, VIRAL INFECTIONS AND CANCER",CA;EP;US;WO,False
42356217,EP-2389068-A1,Cytarabine,HEDGEHOG PATHWAY INHIBITORS,CA;EP;JP;US;WO,False
48142962,US-20150231219-A1,Cytarabine,DOSAGE AND ADMINISTRATION OF MONOSPECIFIC AND BISPECIFIC ANTI-IGR-1R AND ANTI-ERBB3 ANTIBODIES,AU;BR;CA;CN;EP;HK;IL;IN;JP;KR;MX;US;WO,False
49877035,US-20250223292-A1,Cytarabine,COMPOUNDS USEFUL AS INHIBITORS OF ATR KINASE,AR;AU;BR;CA;CN;CY;DK;EP;ES;FI;HK;HR;HU;IL;IN;JP;KR;LT;ME;MX;NZ;PL;PT;RS;RU;SG;SI;SM;TR;TW;US;WO;ZA,True
77291382,US-20230132982-A1,Cytarabine,"USE OF PYRIDO[1,2-A]PYRIMIDINONE COMPOUND IN TREATING LYMPHOMA",AU;CA;CN;EP;HK;JP;US;WO,False
