family_id,leader_id,compound,title,family_countries,has_ES
45975893,EP-3581206-B1,Brentuximab_vedotin,SYNERGISTIC EFFECTS BETWEEN AURISTATIN-BASED ANTIBODY DRUG CONJUGATES AND INHIBITORS OF THE P13K-AKT MTOR PATHWAY,AU;CA;CN;EP;ES;HK;JP;TW;US;WO,True
64274828,AU-2024219529-A1,Brentuximab_vedotin,Compositions and methods for treating cancer with atypical BRAF mutations,AU;BR;CA;CN;EP;HK;IN;JP;MO;MX;RU;US;WO,False
96921719,WO-2025184499-A1,Brentuximab_vedotin,METHODS AND MATERIALS FOR TREATING CANCER,WO,False
76992603,US-20230046317-A1,Brentuximab_vedotin,"Inhibitors of Glutathione S-Transferases (GSTS) and NAD(P)H:Quinone Oxidoreductase 1 (NQO1), Pharmaceutical Compositions, and Uses in Managing Cancer",CA;US;WO,False
54699741,US-20200165649-A1,Brentuximab_vedotin,COMPOSITIONS AND METHODS RELATING TO UNIVERSAL GLYCOFORMS FOR ENHANCED ANTIBODY EFFICACY,AU;CA;CN;DK;EP;FI;IL;JP;KR;MO;TW;US;WO,False
62107127,US-10857289-B2,Brentuximab_vedotin,Fluid dispenser,CN;EP;US;WO,False
81648414,US-20220333073-A1,Brentuximab_vedotin,Compositions and Methods for Generating Gamma-Delta T Cells from Induced Pluripotent Stem Cells,AR;AU;BR;CA;CN;EP;HK;ID;IL;IN;JP;KR;MX;TW;US;WO,False
72519349,US-20220151994-A1,Brentuximab_vedotin,"THERAPEUTIC METHODS AND COMPOSITIONS FOR TREATING LYMPHOMA USING 6,8-BISBENZYLTHIO-OCTANOIC ACID",AU;BR;CA;CN;EP;JP;KR;MX;TW;US;WO,False
60020593,CA-3035377-A1,Brentuximab_vedotin,NANOPARTICLE COMPOSITIONS FOR TARGETING T-CELL CANCERS,AU;CA;CN;EP;HK;ID;IL;IN;JP;KR;MX;RU;US;WO,False
68239938,WO-2019204434-A1,Brentuximab_vedotin,COMPOSITIONS AND METHODS FOR MODULATING PERMEABILITY OF BIOLOGICAL BARRIERS,US;WO,False
84230354,WO-2022251516-A2,Brentuximab_vedotin,COMPLEXES WITH ACYCLIC CHELATORS AND THEIR USE IN TARGETED RADIOTHERAPY OF CANCER,WO,False
60675176,US-11129836-B2,Brentuximab_vedotin,PAR-4 agonists for the treatment of cancer,IN;US,False
54699539,US-11013704-B2,Brentuximab_vedotin,Compounds supports hematopoietic stem cells and red blood cells,AU;CA;EP;US;WO,False
63708452,US-20240377412-A1,Brentuximab_vedotin,METHODS OF ASSESSING ANTIBODY-DRUG CONJUGATES,AR;AU;BR;CA;CN;EA;EP;HK;IL;IN;JP;KR;MX;SG;TW;US;WO,False
